hash_transaction,time,indegree,outdegree,in_btc,out_btc,total_in,total_out,mean_in_btc,mean_out_btc,senders,receivers,fee_btc,unique_senders,unique_receivers,is_self_churn,sender_entropy,receiver_entropy,hour,day_of_week,total_btc,anomaly
17965927f8da61f1fb06a503cdcd5161e0ab3ea2b016457dd22700541f722851,2025-08-27 13:20:27,1.0,2.0,[0.00183999],"[0.0005623, 0.0012353]",0.0018399899999996805,0.0017975999999997327,0.0018399900000001246,0.0008987999999998664,['bc1q0uf7hxdwlxeks3n9w968w2z7r9ugf5pxcucseh'],"['bc1qmenk2aa69v7gs043a6hx8zqx0mt7sq4lrj6d8e', 'bc1qtadupj0dnnpgesdlc600rmyd5x939vq8ka8klu']",4.239e-05,1,2,False,0.0,1.0,13,Wednesday,0.0036375900000003014,0
6915d86fe8411816de202da5964ab924033a9e40954f781c68d5e7ba054a820c,2025-08-27 13:49:21,1.0,2.0,[0.01604921],"[0.00900601, 0.007]",0.016049210000000258,0.016006009999999904,0.016049209999999814,0.008003004999999952,['bc1qsqnth26e6m6etzj8lepyjldej7pypjka232qp0'],"['bc1qckdu3ndxsy0r629gc7rvknfd2duy2k66y57vtv', '14G1JcY4NDZirsAGG3ayWR6qZozAzgCAbg']",4.32e-05,1,2,False,0.0,1.0,13,Wednesday,0.03205522000000016,0
15ce7661054fab0a311d832d9f7f038a480e3be6095618924130ed707402324e,2025-08-27 13:33:17,1.0,2.0,[0.01026832],"[0.0102, 2.572e-05]",0.010268319999999775,0.010225720000000216,0.01026832000000022,0.005112860000000108,['bc1qtt40gcgjjxh6rk5ntcklzez6nf2arz675nlvsl'],"['38aVqRk6f2K4u9Su1XP2uezN2Tbn7Bw48e', 'bc1qtt40gcgjjxh6rk5ntcklzez6nf2arz675nlvsl']",4.26e-05,1,2,False,0.0,1.0,13,Wednesday,0.02049404000000088,0
1926e87ec9672e331ca5f12bb208dd50aa2823a4de7b27ebeaefda41a6c68c51,2025-08-27 13:30:34,1.0,2.0,[0.06506611],"[0.0002699, 0.06475391]",0.06506611000000007,0.06502380999999957,0.06506611000000007,0.032511904999999786,['bc1qyzlx64u9usrprhnn98urexqr2astsjqu63shlv'],"['bc1qxjj4ac0ctdza2pfky3hfg3xyv38rqh0fd4w499', 'bc1qyzlx64u9usrprhnn98urexqr2astsjqu63shlv']",4.23e-05,1,2,False,0.0,1.0,13,Wednesday,0.13008991999999964,0
e7c43aa48d90a18097fe2d7ee657295c45d5689b0cb0e0af49d5925b7c14225b,2025-08-27 13:30:00,1.0,2.0,[0.14468867],"[0.00120733, 0.14343814]",0.14468866999999985,0.1446454700000004,0.14468866999999985,0.0723227350000002,['bc1q2w3d4nqkff20ek9a2q35c2m9c9xv47y0gysz5n'],"['12qWhs3xB9R4YywHyoVQbzEMbSCvpBKMX9', 'bc1q2w3d4nqkff20ek9a2q35c2m9c9xv47y0gysz5n']",4.32e-05,1,2,False,0.0,1.0,13,Wednesday,0.28933413999999935,0
cae72fe2f32c9c16fbdb9841292102df6bc2f6e5f1a4f1e7ef33896c66369079,2025-08-27 13:25:27,1.0,1.0,[0.000145],[0.000112],0.0001449999999998397,0.00011199999999966792,0.0001449999999998397,0.00011200000000011201,['bc1qt58h09pty2gv3g0stafcqgprv9u5lsmjxl78ll'],['bc1qdgckp5653eref4h5mpwapy4qsjmjq6p6p5e4tr'],3.3e-05,1,1,False,0.0,1.1102230246251565e-16,13,Wednesday,0.0002569999999995076,0
6e142a365b079c1d7c608d4dd5df44f432afaf6a1d8ea495f378a2939c68afcc,2025-08-27 13:23:05,1.0,1.0,[0.3818325],[0.3817992],0.3818324999999998,0.38179919999999967,0.38183250000000024,0.3817992000000001,['bc1qw6480eyrajgnyuhc42kje5emcl325wjjass672'],['3E2tPSR1hqCuyqv5Tfv76pt52jvuqFMKNL'],3.33e-05,1,1,False,0.0,1.1102230246251565e-16,13,Wednesday,0.7636316999999995,0
ca81c3fa3fa2c005e98f0f508d040268bf61f26492118578cce7c7e5d7c0e4cc,2025-08-27 13:39:28,1.0,2.0,[0.00478812],"[0.00395522, 0.00079]",0.004788119999999729,0.0047452200000002165,0.004788120000000173,0.0023726100000001082,['bc1p3h7k4ndyjkg6sn27cdulaqy0nnzkr46ugmczwcay9q70jn70sehscw6f2y'],"['bc1p3h7k4ndyjkg6sn27cdulaqy0nnzkr46ugmczwcay9q70jn70sehscw6f2y', '35CBbFCjuZV5nHe58sQ5NJSq7gkSZd5s3S']",4.29e-05,1,2,False,0.0,1.0,13,Wednesday,0.009533340000000834,0
2131d0dd8be8eb7fb462bda6c1204f576c1ece67b47ee48a7d3c35b59ec4d6f6,2025-08-27 13:44:49,1.0,2.0,[0.26694988],"[0.09883465, 0.16807338]",0.2669498800000003,0.26690802999999974,0.26694987999999986,0.13345401499999987,['bc1qatmswq6lvntplwcyxx4qhsc58mrqz9qhn2n7tf'],"['bc1qua7snrt4uktjze880pqr3p5lrmyfae24kmyhkh', 'bc1qgjmut40znkn0u2vfcgksfrw3z44zkgg8qquugc']",4.185e-05,1,2,False,0.0,1.0,13,Wednesday,0.53385791,0
f1b806a5c71f8f35e19c2c254429b4e1f9ffbfcde7a3ba46ec673a7fd62e5b25,2025-08-27 13:55:21,1.0,2.0,[0.00250833],"[0.00085981, 0.00160721]",0.0025083300000003916,0.0024670200000000975,0.0025083299999999475,0.0012335100000000487,['bc1qnq70vs4e0sglvnf5wqvj2ssfrdnl53tzetstef'],"['bc1qwk3wd4fzr8c8ap8fz2ukl69rzna0u8ll8hlq3v', 'bc1qes8rlrkj2ga4nzkcynehm7c9rjv06w7p623uph']",4.131e-05,1,2,False,0.0,1.0,13,Wednesday,0.004975350000000489,0
39091f53d8bd9a3929e5847ceacce58fb1e5491e78c6ccd4dcd8c998b62977f2,2025-08-27 13:24:22,1.0,1.0,[0.01864674],[0.01859326],0.018646740000000328,0.018593260000000278,0.018646739999999884,0.018593259999999834,['1D8p11yspcZQi25z7yUV6wbDzqdzrL7xx7'],['17v1hAoodY4rX6igY6D3op7YUCpsNJtrfJ'],5.348e-05,1,1,False,0.0,1.1102230246251565e-16,13,Wednesday,0.037240000000000606,0
19ddcabb8eefb261154d1dc9e5999927204918bf054d687af0f6920ef1a904fe,2025-08-27 13:25:38,1.0,2.0,[0.01859326],"[0.00925379, 0.00929745]",0.018593260000000278,0.018551239999999858,0.018593259999999834,0.009275619999999929,['17v1hAoodY4rX6igY6D3op7YUCpsNJtrfJ'],"['34exvWP4mT1kofR9s6tiFSDe886kxmXxY6', '17v1hAoodY4rX6igY6D3op7YUCpsNJtrfJ']",4.202e-05,1,2,False,0.0,1.0,13,Wednesday,0.037144500000000136,0
70b662f2f0233d9c59895bc8350f6e293a07f95a7a59f41dc8439a902b337200,2025-08-27 13:27:26,1.0,1.0,[0.00929745],[0.00922105],0.00929745000000004,0.009221049999999842,0.00929745000000004,0.009221049999999842,['17v1hAoodY4rX6igY6D3op7YUCpsNJtrfJ'],['34exvWP4mT1kofR9s6tiFSDe886kxmXxY6'],7.64e-05,1,1,False,0.0,1.1102230246251565e-16,13,Wednesday,0.01851850000000077,0
72c6345841bed0d2d8e46b6c38318c9bd4d781edc9568693139bc57fa8ebc7cf,2025-08-27 13:30:05,1.0,2.0,[1.639896],"[1.37063048, 0.2692]",1.6398960000000002,1.6398304799999996,1.6398959999999998,0.81991524,['1MZwhQkkt9wy8Mwm4rx5W3AYiDCJLasffn'],"['1MZwhQkkt9wy8Mwm4rx5W3AYiDCJLasffn', 'bc1pfvvcmqljhp5p4wa9d3qc5kguhm8ajpkcpf7a8xwkyucx8tthsnxs87fhtm']",6.552e-05,1,2,False,0.0,1.0,13,Wednesday,3.27972648,0
83ef0d753a6b89ffc4b860b0c19763713be781650618cef400b02582d5407d7f,2025-08-27 13:34:01,1.0,1.0,[0.00272667],[0.00269677],0.002726670000000375,0.002696770000000015,0.002726669999999931,0.002696770000000015,['bc1qq8phz8lcd09236maaapg8q60mykxds8uywdn6f'],['bc1qu8r5xdqy0rkrtwzd5d5vy2kh8xtzj809ytcdgf'],2.99e-05,1,1,False,0.0,1.1102230246251565e-16,13,Wednesday,0.005423439999999502,0
a7294b78a97e9d5118fe396fd994237cbeb13388786685e30aab3317706cc342,2025-08-27 13:48:33,1.0,2.0,[0.02505904],"[0.008335, 0.01668732]",0.025059040000000365,0.02502231999999971,0.02505903999999992,0.012511159999999855,['bc1q94rr7frupl53nwnjau5xwf7v9zkfe50rn6aggp'],"['bc1qyu5r9yt5w3wk6djn5gf73e6df44clmuuh0ssz5', 'bc1q8npklljkg7rt7kz023xpm9ydwyxrlnth5wy5fz']",3.672e-05,1,2,False,0.0,1.0,13,Wednesday,0.050081360000000075,0
cdae9758faea111961c43abd4dca5372242bfc1f732921214c184d29a60c691e,2025-08-27 13:18:43,1.0,1.0,[0.00188845],[0.00185917],0.0018884500000000415,0.0018591700000003542,0.0018884500000000415,0.00185916999999991,['bc1qvjux4cnuqk0qv3rwjnhy5vr96tzgq4y87syq2c'],['1EL4XGpphrotFtL84Aku76yg7W1mrZggUF'],2.928e-05,1,1,False,0.0,1.1102230246251565e-16,13,Wednesday,0.0037476200000003956,0
230e270b60f2f0b9680437005dbbaf69db90352a27c0ce045d660f2f312de0ac,2025-08-27 13:37:51,1.0,2.0,[0.0427591],"[0.01349018, 0.02923367]",0.042759099999999606,0.042723849999999786,0.042759099999999606,0.021361924999999893,['bc1qj60ckzjcghkhjghsnqvylsry8evndx6w3z4c0g'],"['bc1q8eqavkm9vldyflqtctw00scc5svhy26lra40aw', 'bc1qtq7qa7jw7n2808ksvjpty66v9llhcl5k3nhkpe']",3.525e-05,1,2,False,0.0,1.0,13,Wednesday,0.08548294999999939,0
682cfd326af48b9e22be211463e6e63ab089bd514ca30c6cab5d8434b93b9859,2025-08-27 13:40:21,1.0,2.0,[0.02923367],"[0.01798691, 0.01121151]",0.02923366999999999,0.02919842000000017,0.02923366999999999,0.014599210000000085,['bc1qtq7qa7jw7n2808ksvjpty66v9llhcl5k3nhkpe'],"['bc1qgeez46h8yrezxvysn7pzkr3c880z2qg429zsnl', 'bc1qvc5q53pcrr593uaa4tmstl5gvgvreykl80w4p0']",3.525e-05,1,2,False,0.0,1.0,13,Wednesday,0.05843209000000016,0
48beccdcda75b1ab88a42e28abff80f5d8b5e8a736e88f0c118ac32645cf0c3e,2025-08-27 13:44:11,1.0,2.0,[0.01121151],"[0.00899345, 0.00218281]",0.011211509999999869,0.011176260000000049,0.011211509999999425,0.0055881300000000245,['bc1qvc5q53pcrr593uaa4tmstl5gvgvreykl80w4p0'],"['bc1qwq3yfpx2epgu8j797lpgak7620xnux985v89t5', 'bc1qcjftlc7h6vn9chdsmflueh2ydyeqljm8x0xp4s']",3.525e-05,1,2,False,0.0,1.0,13,Wednesday,0.022387769999999918,0
7fd74dca6d5fab2e9b7b526716553e47402799d9390bc8d1470920425e91538d,2025-08-27 13:45:26,1.0,2.0,[0.00606637],"[0.00158372, 0.00444768]",0.006066370000000099,0.006031400000000353,0.006066370000000099,0.0030157000000001766,['bc1qn4qqxstt6wsu64r869q45xyhxqznaarte0yu9s'],"['bc1q22uzk3f39s0lr2hj3spnmdmlga6gt7qujssuqk', 'bc1qdry4e0ylcjuf9yknljfms2uhdxhe7gqahg09m9']",3.497e-05,1,2,False,0.0,1.0,13,Wednesday,0.012097770000000452,0
4d452ee73139ba1f287a01be98af7f9294421d8c5aed818a6e33796a0d03e28c,2025-08-27 13:47:03,1.0,2.0,[0.04878823],"[0.0022, 0.04655276]",0.04878823000000043,0.04875276000000017,0.04878822999999999,0.024376380000000086,['bc1qztqfdhdznpwc8pdjw26llm63l09rlll76ytf4s'],"['1LtpwdSgEeZT8Hmo5761BxtSxddYPNoaT9', 'bc1qztqfdhdznpwc8pdjw26llm63l09rlll76ytf4s']",3.547e-05,1,2,False,0.0,1.0,13,Wednesday,0.0975409900000006,0
a7ea184b9bbc2e50ce53272f7fe108869ac5ddde208f5786514600ea92ed869a,2025-08-27 13:23:43,1.0,4.0,[0.00140375],"[0.00020855, 0.00020855, 0.00020855, 0.00072872]",0.0014037499999997038,0.001354369999999605,0.001403750000000148,0.00033859249999990126,['bc1qnsztxdfvlf8sn6pg6l3tpdwuzgd3wh9hna67xl'],"['bc1qq0wv5gldndqu5z64t39nm739g8y0kkp0dr484v', 'bc1qum7yqnnujkkdcptsqmx8dhd6sadkq97pskvqzv', 'bc1qvrt42sx5m7n6qhvyw22sc8c68z89jn44t9cd9d', 'bc1qnsztxdfvlf8sn6pg6l3tpdwuzgd3wh9hna67xl']",4.938e-05,1,4,False,0.0,2.0,13,Wednesday,0.002758119999999309,0
86ec593727a3d9da03ab97e2c2994f8cdb029bd917c022d27964dcb3cd634cf3,2025-08-27 13:56:20,1.0,1.0,[0.00504156],[0.0050158],0.005041559999999556,0.005015799999999793,0.005041559999999556,0.005015799999999793,['bc1q6nasq5pqfawwcv8tdpxlkpdwygp44edrvwqlxf'],['bc1qqxhfenmghlavps0yavhsc7trdatssp7pyna247'],2.576e-05,1,1,False,0.0,1.1102230246251565e-16,13,Wednesday,0.010057359999999349,0
e08671f47c4bce6c547d40005379ee1e9ff9ab55a2d44d479b4ef33d835d4dc2,2025-08-27 13:23:29,3.0,7.0,"[9.99997, 0.015, 0.00014]","[0.00217931, 0.00612103, 0.0001, 0.00195693, 2.49997, 0.00700797, 7.49759476]",10.01511,10.01493,3.33837,1.4307042857142858,"['3M5NhgExSyFgUvqpc893JUWuB7FBKYWsDg', 'bc1qkjlgjdn4hk4esuqv2889t57gvyphu6kha4n7udfjmymszhcjce9shed6tp', 'bc1qrfewckw80l2htppkykypyj2ycn5h2qsqv2jm8n3rum4q8z02gr6sjpggjh']","['bc1qjx6fs2lhd7wpxtg46pxk8e8d609dwspwawms0c', 'bc1p5ul5dhs64r7v7cpf9fm8g7lr384nlt0gl48tejckzg9nq80nfwdst8tz8f', 'bc1pdc30ca8gwkux0hr8h7tt5kujryaf0cpn03umhn2pxkqxrkezt2fsgmudjc', 'bc1qw7a38p90xxzv0p98kr6c9dwg746q8xn9udt7z8', '3CraYpxdGLUt9Zp5uxgpW8zC7ZYdWC5aRw', 'bc1pd23vpwc2tc2s65wf9ew9nvhkh6salrfpy0f5whp89h03ydqmmf7sh5g3vm', 'bc1quhruqrghgcca950rvhtrg7cpd7u8k6svpzgzmrjy8xyukacl5lkq0r8l2d']",0.00018,3,7,False,1.585,2.8074,13,Wednesday,20.03004,0
8817a1c329c45bfc93e52e4cc5bc23cc541b1a527b43c99a02b74f041a413496,2025-08-27 13:27:30,1.0,2.0,[0.0092816],"[0.00090649, 0.00834298]",0.009281599999999557,0.009249470000000315,0.009281600000000001,0.0046247350000001575,['bc1q550nq6rqj4pll35mkreq7an8kg9h38clxjgeyc'],"['bc1qn8vll4r2xhl5vd3rjl2p9d79rkvg0u0ryx40lw', 'bc1q550nq6rqj4pll35mkreq7an8kg9h38clxjgeyc']",3.213e-05,1,2,False,0.0,1.0,13,Wednesday,0.018531069999999872,0
79266fbd4994045a9a3b52e0f7728353132d2d368c6d1c76002bdd1130b7d6bf,2025-08-27 13:31:21,1.0,2.0,[0.0027895],"[0.00096046, 0.00179691]",0.0027894999999995562,0.0027573700000003143,0.0027895000000000003,0.0013786850000001571,['bc1q0lux05sa77wknegf3pxmxytszt95fyq7d73c77'],"['bc1q0lux05sa77wknegf3pxmxytszt95fyq7d73c77', 'bc1q7uf8mpaklpgwpfszhv30ydev98fch823cedpy9']",3.213e-05,1,2,False,0.0,1.0,13,Wednesday,0.0055468699999998705,0
fc42f7af2c0628b3721c19a370cb89efcf17c7b9a6d64753faccd2f526d14bc9,2025-08-27 13:26:17,1.0,2.0,[0.00198324],"[0.00172644, 0.00022467]",0.001983240000000386,0.0019511100000002557,0.0019832399999999417,0.0009755550000001278,['bc1q24ef663h6y5ljtgjrzadrw59amch99pczcwe5j'],"['bc1q24ef663h6y5ljtgjrzadrw59amch99pczcwe5j', 'bc1qtyscugfj6zj20v36ddr0v0ce6enjv9vk6p62xr']",3.213e-05,1,2,False,0.0,1.0,13,Wednesday,0.003934349999999753,0
aef76a8a8dc7b90cf1fdb90ae3abbcc046d45e8fc207ea3d5b35241e41312c99,2025-08-27 13:45:17,1.0,1.0,[7.9e-05],[5.4e-05],7.900000000038432e-05,5.400000000044258e-05,7.899999999994023e-05,5.3999999999998494e-05,['bc1q3rkmewxpjyv8enr5fsjgqzhzutnsn747gv5w9u'],['bc1qdfgxxdhk57kf5d3kkpxzu8efmmrkdf4g970yjt'],2.5e-05,1,1,False,0.0,1.1102230246251565e-16,13,Wednesday,0.00013299999999993872,0
d6191879cb2be1aca2372ca7c4c22d571c9d466ebec5d2ad343e38ff759f36d7,2025-08-27 13:38:57,1.0,2.0,[0.55682428],"[0.25682428, 0.29995]",0.5568242799999998,0.55677428,0.5568242799999998,0.27838714,['14dJRoKyj2i83uRbTUeKqhFMwvFZcpiXyn'],"['14dJRoKyj2i83uRbTUeKqhFMwvFZcpiXyn', 'bc1qn3prvkatxaxv8nv8ka4532l4rzjsaescqx83la']",5e-05,1,2,False,0.0,1.0,13,Wednesday,1.1135985599999998,0
840a5134b56efc91eba28826a80307c44db9d92a7f72e56f30154d2ad8e5d802,2025-08-27 13:40:49,1.0,2.0,[0.00719313],"[0.00213579, 0.00505593]",0.007193130000000103,0.0071917199999997905,0.007193130000000103,0.0035958599999998953,['bc1qfw2al4spytw637ynv4qp0jze8vxdg5w7t2wlsx'],"['bc1qntgj8k70dhwqn9w2jgdng2x9fl3wpaqzug2gts', 'bc1q2p4nlpttwjd9qpv092qwkn3x0ptnaqfwl2xjk3']",1.41e-06,1,2,False,0.0,1.0,13,Wednesday,0.014384850000000782,0
1fb08986fef66989cb76c3634bb09dd2ac663bd828021540f8344645f10d8f4c,2025-08-27 13:41:23,1.0,1.0,[0.00505593],[0.00500093],0.005055930000000153,0.0050009299999995704,0.005055930000000153,0.0050009300000000145,['bc1q2p4nlpttwjd9qpv092qwkn3x0ptnaqfwl2xjk3'],['bc1qhhngccc3eyyrw5f9qkl2murkads22hu2dya38p'],5.5e-05,1,1,False,0.0,1.1102230246251565e-16,13,Wednesday,0.010056860000000611,0
39ac2988a3a8d36c19a451e2c893def35ea8399361f2dc0be6bd48c38859a21a,2025-08-27 13:49:23,1.0,1.0,[0.00084987],[0.00082453],0.0008498699999996973,0.0008245300000000455,0.0008498700000001413,0.0008245300000000455,['bc1q5wyjksqcyq24uuav33nw6excq2jd8ffsnex4q4'],['17ZhFiWGcmBuZSPsSvXAbzWyPTpdYy5R2v'],2.534e-05,1,1,False,0.0,1.1102230246251565e-16,13,Wednesday,0.001674400000000631,0
206970e11d07feb43b3fe979a754025c8e595433f8ccdf52152f9549e2a71d57,2025-08-27 13:21:10,1.0,1.0,[0.0036924],[0.00365038],0.003692400000000262,0.003650379999999842,0.003692399999999818,0.003650379999999842,['13Xw4dFNHjWoBK5MREs8HbaahBmiZKmA2h'],['bc1qtnj5twwu3pp3rxjlvyf90zyak6nc0cyvtc8unm'],4.202e-05,1,1,False,0.0,1.1102230246251565e-16,13,Wednesday,0.007342780000000104,0
a7434000bcf643cbcfdf4ecdf74337f76b4c1fca3e71e3ab8b03fa8a8d7449cb,2025-08-27 13:37:11,1.0,2.0,[0.00174908],"[0.00036719, 0.00134976]",0.0017490799999997364,0.0017169499999996063,0.0017490800000001805,0.0008584749999998031,['bc1qcq9fgfg9nhc73utf88h4v3mtrk8n0fusd2rwfv'],"['bc1qcq9fgfg9nhc73utf88h4v3mtrk8n0fusd2rwfv', '1P7A8aaPz117cFU3PLDPP4Vb8WHu9VUGAY']",3.213e-05,1,2,False,0.0,1.0,13,Wednesday,0.003466030000000231,0
4cfd5a5292e6de652472fcedf1f9bc02689b83a306e99e260fcbb3b0d6210b5a,2025-08-27 13:27:15,1.0,2.0,[0.00389384],"[0.00342232, 0.0004405]",0.0038938399999999262,0.0038628200000001556,0.0038938399999999262,0.0019314100000000778,['bc1q26908wa0tv8z0vrl4ptkf2t5vvhseaekg8l2qn'],"['bc1quv4evajc5pnv2zmak35jcm3qa9uqqg2nw0ztzq', 'bc1q2jh6tmzk6fnmnc4pxa75stewww9p6zr56a0ayc']",3.102e-05,1,2,False,0.0,1.0,13,Wednesday,0.007756660000000082,0
6f43e7e4805ff646f5afc5c5d83726196aa187a7cf6b703ac79d16b932234dcc,2025-08-27 12:30:04,1.0,4.0,[0.93196031],"[0.00042314, 0.00995527, 0.00269659, 0.91888287]",0.93196031,0.9319578699999997,0.93196031,0.23298946749999994,['bc1q22hp7n28whk5h94z93vm05hfx2zxs8ca9gglk7'],"['bc1q6qr9rs3wq89runqud55kzpmut4rrxedhxxznes', 'bc1q9warylw6dztg3449m80jtyqwnrxz2wm5quszmt', 'bc1qnvs2sz9yy20ljt8yexrfc76w47men9lc6998d4', 'bc1q22hp7n28whk5h94z93vm05hfx2zxs8ca9gglk7']",2.44e-06,1,4,False,0.0,2.0,12,Wednesday,1.8639181800000006,0
61e4fea62d65390f3748058b7341d32be70e3927743cecd5f128340aa3e0e073,2025-08-27 13:16:38,2.0,3.0,"[0.30315505, 0.91888287]","[0.00032276, 0.34216456, 0.87953332]",1.22203792,1.2220206400000007,0.61101896,0.4073402133333335,"['bc1q22hp7n28whk5h94z93vm05hfx2zxs8ca9gglk7', 'bc1q22hp7n28whk5h94z93vm05hfx2zxs8ca9gglk7']","['bc1qenk9rwm8phgfy0w9zl2fdsejxhxc86sm67y5we', 'bc1qmd6ypgl39tepjn8352z9z9f8pf6fu9mg3zjymh', 'bc1q22hp7n28whk5h94z93vm05hfx2zxs8ca9gglk7']",1.728e-05,1,3,False,0.0,1.585,13,Wednesday,2.4440585599999993,0
95ec536b0a7a70b842bc8eff1152cfb3429a3be690c8160b1f3846c8a36a1d57,2025-08-27 13:19:31,1.0,1.0,[0.34216456],[0.34206267],0.3421645599999996,0.3420626699999998,0.3421645599999996,0.34206267,['bc1qmd6ypgl39tepjn8352z9z9f8pf6fu9mg3zjymh'],['bc1qzfrvq2f9vnuzjuw7yv3wwczj45ynus6jj97t24'],0.00010189,1,1,False,0.0,1.1102230246251565e-16,13,Wednesday,0.6842272299999994,0
3a46db454c3e07b7bda0062e8d346a81b3a01479d50141536ddbf9391b2deb2b,2025-08-27 13:33:15,4.0,1.0,"[0.0024011, 0.00240047, 0.00240066, 0.00240047]",[0.00953403],0.009602700000000297,0.009534030000000193,0.0024006750000000743,0.009534030000000193,"['bc1qj75qhkeyvlvvf6ejwk24a9n7w27xvy97ja7fjy', 'bc1qj75qhkeyvlvvf6ejwk24a9n7w27xvy97ja7fjy', 'bc1qj75qhkeyvlvvf6ejwk24a9n7w27xvy97ja7fjy', 'bc1qj75qhkeyvlvvf6ejwk24a9n7w27xvy97ja7fjy']",['bc1qudf2datm8dfcwhyu4fuvvddq8c79j6l2807rjf'],6.867e-05,1,1,False,0.0,1.1102230246251565e-16,13,Wednesday,0.019136729999999602,0
6d48cbcceb33779bbfa79a123cb8e8bb5d55bd3c93a78827d2aa8834a387d9b0,2025-08-27 13:36:01,1.0,1.0,[0.05846468],[0.05843498],0.05846468000000016,0.05843498000000036,0.05846468000000016,0.058434979999999914,['3876fxZAtcNqpY3aoSkHg3oFkq6PQg1jMG'],['1DzCFMdtEF7PBwiqs4GXA9imAq1AqTnySg'],2.97e-05,1,1,False,0.0,1.1102230246251565e-16,13,Wednesday,0.11689965999999963,0
063f16f8b5dc5b2b9614b3fefe7b20a8b20f406e25bf9638d12d478f61d8909e,2025-08-27 13:37:53,4.0,2.0,"[0.00431725, 0.00162855, 0.00146316, 0.04914778]","[8.156e-05, 0.0564]",0.05655674000000044,0.05648155999999993,0.014139184999999888,0.028240779999999965,"['bc1qqv9qj3rfjt3ekex3mka0p3n4z5sr7rqd9qth7u', 'bc1qgae48wedfvk9j35g3qjzwew6x88gntj2w2sgef', 'bc1q025w0zazcwprz9mw5n3faxvjgmyjrrldpylthq', 'bc1qx5pt0eepcqywrxydqmj4rym40z8zsdtqxtkss9']","['bc1qeysex58hzc7hl8mchgqgc3t5dk4qyhtrsgzeae', '1CCPEjmLoBHnVRJ8zuenp6unTX1zpHxPJw']",7.518e-05,4,2,False,2.0,1.0,13,Wednesday,0.11303829999999948,0
5b60fe8a77c826aded24de2c9108c9ddb3f071a245d50f26ce8e4034a6873718,2025-08-27 13:28:01,1.0,1.0,[0.01538106],[0.01534051],0.015381060000000168,0.015340509999999696,0.015381060000000168,0.01534051000000014,['1Ms2TQgKYMZTTLXSmo7qtKFSrbxUTAYScE'],['bc1q2z73t2klzt6dmgy0usjm6nd6964c4p34vxjs2l'],4.055e-05,1,1,False,0.0,1.1102230246251565e-16,13,Wednesday,0.030721570000000753,0
bf35ee229d585c2f7e69aa257fd8ef0a704b7fbde379ac5245a45098db86a069,2025-08-27 13:27:59,1.0,1.0,[0.0198],[0.01975945],0.01980000000000004,0.019759449999999568,0.01980000000000004,0.01975945000000001,['17JyGdv6tMuK6WgukQrEnvs4U88YeRCgb'],['bc1q2z73t2klzt6dmgy0usjm6nd6964c4p34vxjs2l'],4.055e-05,1,1,False,0.0,1.1102230246251565e-16,13,Wednesday,0.039559450000000496,0
eca457e514b6898eecbc68232ffde5b55c6cf236ec8333e0515269dcad639ef0,2025-08-27 13:28:00,3.0,1.0,"[0.00939524, 0.0693851, 0.02082454]",[0.09950116],0.09960488000000023,0.09950115999999998,0.03320162666666704,0.09950115999999998,"['16cQW9SnFRouS7LkR6Ld8SB85wx3biayW9', '1AhaWWaKgyXLBds3rhezFAkCGs76B2e9vk', '1LVXuYjptgD6g6WEmtGgHSFuHUFvzN1Atj']",['bc1q2z73t2klzt6dmgy0usjm6nd6964c4p34vxjs2l'],0.00010372,3,1,False,1.585,1.1102230246251565e-16,13,Wednesday,0.1991060400000002,0
97753c60af0add83cb35807235b0a4653970f122d5dc8da20130758e136cb7c7,2025-08-27 13:43:06,1.0,2.0,[1.92023249],"[0.00017588, 1.92002372]",1.92023249,1.9201996000000001,1.92023249,0.9600998000000001,['bc1qj3h9wazx6dh3lkm6u8cka8krdm36tujtgw0uv9'],"['bc1pepl6k3zz4unh8ctz0253fqh0azl2lq090uuy78uka4dgnnt2vedqqzz67z', 'bc1qj3h9wazx6dh3lkm6u8cka8krdm36tujtgw0uv9']",3.289e-05,1,2,False,0.0,1.0,13,Wednesday,3.84043209,0
1ab5eebf2c8bc2812b961fc5447a4435d5ba4aa5e49fe3a831d0633c3615f9f9,2025-08-27 13:28:01,4.0,1.0,"[0.00123685, 0.0201309, 0.00578216, 0.00154557]",[0.02856018],0.028695479999999662,0.02856018000000038,0.007173869999999916,0.028560179999999935,"['1BopGAJQyMFrt53PCe9Eeb9ANQYWJ6T6BF', '1FeqpyWVsvKb5BGZZYCekrxPmXaK2aY5wN', '1FnnnRaQpQ6bvDesueJJR46CDnGvrZmCJT', '1P7hKAGDXT726uwYWUQjSxZvcQc5PMB6Bp']",['bc1q2z73t2klzt6dmgy0usjm6nd6964c4p34vxjs2l'],0.0001353,4,1,False,2.0,1.1102230246251565e-16,13,Wednesday,0.05725565999999915,0
daac17b09330ad6803bd6ebf65175b032c0644bff1601d98d439e1135db814a9,2025-08-27 13:27:59,1.0,1.0,[0.00621048],[0.00616993],0.006210480000000018,0.006169930000000434,0.006210480000000018,0.00616992999999999,['1L4hFVAXV62uxp41dE5MBUAfwQzTBsDLp9'],['bc1q2z73t2klzt6dmgy0usjm6nd6964c4p34vxjs2l'],4.055e-05,1,1,False,0.0,1.1102230246251565e-16,13,Wednesday,0.012380410000000452,0
